Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,DIN_Ebene2,DIN_Ebene2_Beschreibung,DIN_Ebene3,DIN_E3_Beschreibung,prav. Personalkosten,prav. Materialkosten,korr. Personalkosten,korr. Materialkosten,Gesamtkosten
VDV,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB03,PB03 -- Außenanzeigen FIS,5270.5522,5121.600296,1521.324474,1860.300019,13773.77699
VDV,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB04,PB04 -- Innenanzeigen FIS ,4711.575484,4601.045426,1618.5129,2098.422963,13029.55677
VDV,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB05,PB05 -- FIS ELA STAMA ,3564.162692,5296.044071,1895.730949,1863.179251,12619.11696
VDV,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB06,PB06 -- FIS Bordrechner,4838.265255,5487.49841,2046.490366,1364.471436,13736.72547
VDV,P,P -- Informationseinrichtungen,PC,PC -- optische Informationselemente,PC01,PC01 -- Piktogramme (innen & außen),4098.759288,5665.578624,1640.062725,2082.386277,13486.78691
VDV,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD01,PD01 -- Fahrzeugrouter,4564.273215,4318.459963,1784.905836,1871.966629,12539.60564
VDV,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD02,PD02 -- TFT-Bildschirme,4623.28078,5421.479283,1843.545795,1827.445602,13715.75146
VDV,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD03,PD03 -- Passenger WLAN,4547.787082,4561.499361,1661.060373,1929.451781,12699.7986
VDV,P,P -- Informationseinrichtungen,PE,PE -- Werbung,PE01,PE01 -- Werbung,4462.786299,5672.067036,1935.173333,1569.807625,13639.83429
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF01,PF01 -- akustische Informationseinrichtungen (Horn),4762.096328,4369.861586,1712.563336,2173.852954,13018.3742
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF02,PF02 -- akustische Informationseinrichtungen (ELA),5279.038937,5127.570585,1738.987146,2283.113963,14428.71063
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF03,PF03 -- ELA AIU Sprechstellen (Audio Intercommunication Unit),4073.670557,6072.923939,1858.33409,2225.012258,14229.94084
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF04,PF04 -- ELA Mikrofone,4354.436863,5431.52551,1879.851101,1642.358324,13308.1718
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF05,PF05 -- ELA Fahrerstandslautsprecher,4383.447852,5885.884985,2082.784981,1933.946828,14286.06465
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF06,PF06 -- ELA Lautsprecher (innen),5076.263857,4835.429534,1692.870615,2279.200408,13883.76441
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF07,PF07 -- ELA Lautsprecher (außen),4456.465559,4908.592837,1813.59738,1958.55967,13137.21545
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF08,PF08 -- ELA ACU (Audio Car Unit),3892.9708,5731.413479,1618.109041,2126.099633,13368.59295
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF09,PF09 -- ELA ADU (Audio Driver Unit),5594.664242,3995.923698,1890.895471,1920.633209,13402.11662
VDV,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF10,PF10 -- HMI FIS,4311.027492,4818.776644,1528.712519,2162.070373,12820.58703
VDV,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA01,QA01 -- Pneumatik / Hydraulik,4569.59181,4171.627493,2005.959125,1412.478598,12159.65703
VDV,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA02,QA02 -- Luftkompressor inkl. Trockner / Drucklufterzeugung ,4229.926963,4898.572384,1556.017002,1941.02571,12625.54206
VDV,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB01,QB01 -- Erzeugung,5143.139933,3994.124112,1958.269927,1898.731777,12994.26575
VDV,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB02,QB02 -- Pneumatik - Druckluftversorgung Montagerahmen,4151.776137,5081.624382,1854.792383,1974.254302,13062.4472
VDV,Q,Q -- Pneumatik / Hydraulik,QC,QC -- Aufbereitung,QC01,QD01 -- Luftbehälter / Luftbevorratung,3905.080644,4988.70718,1539.788407,1907.858184,12341.43442
VDV,Q,Q -- Pneumatik / Hydraulik,QD,QD -- Bevorratung,QD01,QD01 -- Bevorratung,3767.532269,5614.853767,2044.287141,1919.798131,13346.47131
VDV,Q,Q -- Pneumatik / Hydraulik,QE,QE -- Verteilung,QE01,QE01 -- Verteilung,4727.911634,5357.062596,1664.990756,2319.315243,14069.28023
VDV,Q,Q -- Pneumatik / Hydraulik,QE,QE -- Verteilung,QE02,QE02 -- Druckluftrohre,3502.357384,5194.875722,1711.939134,2034.137494,12443.30973
VDV,R,R -- Bremse,RA,RA -- Bremse,RA01,RA01 -- Bremssystem/Bremskomponenten (montagerelevant),4031.337933,5036.261652,1788.513927,1876.957452,12733.07096
VDV,R,R -- Bremse,RA,RA -- Bremse,RA02,RA02 -- Luftversorgungsanlage,5585.080034,4815.441787,1967.026153,1556.710001,13924.25797
VDV,R,R -- Bremse,RA,RA -- Bremse,RA03,RA03 -- EPC Kompakt,4441.93229,5151.374326,1715.30376,1940.087665,13248.69804
VDV,R,R -- Bremse,RA,RA -- Bremse,RA04,RA04 -- MG-Bremse,4654.437612,5411.122242,2071.94484,1455.200083,13592.70478
VDV,R,R -- Bremse,RA,RA -- Bremse,RA05,RA05 -- Bremskomponenten (vormontagerelevant),4756.331689,4525.991765,1673.832722,2350.230443,13306.38662
VDV,R,R -- Bremse,RB,RB -- Bremselemente,RB01,RB01 -- Bremselemente,4399.112175,5935.053597,1559.444781,2150.996919,14044.60747
VDV,R,R -- Bremse,RC,RC -- mechanische Bremskraftübertragung,RC01,RC01 -- mechanische Bremskraftübertragung,4796.564234,5347.21879,1599.281561,2292.27829,14035.34287
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SA,SA -- Fahrzeugverbindungseinrichtungen,SA01,SA01 -- Fahrzeugverbindungseinrichtungen,4599.081755,5717.04274,1774.598342,1595.384264,13686.1071
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SB,SB -- automatische Kupplungseinrichtungen,SB01,SB01 -- Frontkupplung (Mittelpufferkupplung),4813.852917,4343.898156,1694.797708,1938.883639,12791.43242
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SB,SB -- automatische Kupplungseinrichtungen,SB02,SB02 -- Kurzkupplung / Zwischenkupplung (Übergangskupplung),4754.923755,4596.880009,1738.386103,2070.871714,13161.06158
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC01,"SC01 -- Kupplungskonsolen, Gelenkaufnahme, -träger",3889.388408,5257.044521,1909.407944,2010.69904,13066.53991
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC02,SC02 -- Intercar Dämpfer,5381.565807,3676.803316,1945.030491,1570.154816,12573.55443
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC03,SC03 -- Hilfskupplung,4746.416273,4917.978064,2030.693902,1689.895814,13384.98405
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SC,SC -- Manuelle Kupplungseinrichtungen,SC04,SC04 -- Zwischenkupplung/Kurzkupplung,4575.483376,4203.2085,1856.244477,1830.868448,12465.8048
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SD,"SD -- Stoßeinrichtungen, Puffereinrichtungen",SD01,"SD01 -- Stoßeinrichtungen, Puffereinrichtungen",4296.909039,5768.194041,2050.974199,1418.520748,13534.59803
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SE,SE -- Abschleppeinrichtungen (Notkupplungen),SE01,SE01 -- Abschleppeinrichtungen (Notkupplungen),4161.513043,6080.100828,1815.94036,1906.743795,13964.29803
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SF,SF -- Übergänge/ Übergangseinrichtungen,SF01,SF01 -- Faltenbalg / Wellenbalg / Übergang / Übergangseinrichtungen,5307.387867,4760.96495,1939.709887,1538.124443,13546.18715
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SF,SF -- Übergänge/ Übergangseinrichtungen,SF02,SF02 -- Gelenke / Kugeldrehverbindungen ,3962.351791,5277.777904,1885.909632,1531.229215,12657.26854
VDV,S,S -- Fahrzeugverbindungseinrichtungen,SG,"SG -- Schnittstelle Fahrzeug-Fahrzeug für Medien, Signale, Energie",SG01,"SG01 -- Schnittstelle Fahrzeug-Fahrzeug für Medien, Signale, Energie",4023.571238,5492.578476,1715.479603,2006.292166,13237.92148
VDV,T,"T -- Tragsysteme, Umschließungen",TA,"TA -- Tragsysteme, Umschließungen",TA00,TA00 -- E-Konstruktion,5941.952529,4210.871805,2021.110163,1632.729003,13806.6635
VDV,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB01,TB01 -- E-Container,4049.100208,4818.342525,2283.219428,1766.347375,12917.00954
VDV,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB02,TB02 -- E-Schaltschrank / Gerüste,4649.202908,5473.868737,2222.843259,1751.60083,14097.51573
VDV,T,"T -- Tragsysteme, Umschließungen",TB,"TB -- Schränke, Behälter, Container",TB03,TB03 -- Batteriekasten (Batteriecontainer),4760.348876,4232.554123,1419.573518,2002.113234,12414.58975
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC01,TC01 -- Fahrerpult,6100.174922,4236.588363,1723.308383,1908.582919,13968.65459
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC02,TC02 -- Gerüst Fahrerpult (Führertisch),5940.182474,4167.854145,2044.177047,1536.364539,13688.57821
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC03,TC03 -- Fahrerpult Pultplatten,3692.93617,5463.185658,1925.969986,2158.91435,13241.00616
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC04,TC04 -- Geschränk FST (Schränke FST),4821.983365,3791.370125,1748.332309,2026.387448,12388.07325
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC05,TC05 -- Schalttafeln (Elektrotafeln),4332.70122,5255.864174,2315.36413,1549.548544,13453.47807
VDV,T,"T -- Tragsysteme, Umschließungen",TC,"TC -- Gerüste, Tafeln",TC06,TC06 -- Pneumatik-Gerüst,5700.521853,4365.803959,1791.915844,1902.040542,13760.2822
VDV,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD01,TD01 -- Dienstschalter & Zugbegleiterschalter,4452.519192,5872.90309,1765.995586,1739.282003,13830.69987
VDV,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD02,TD02 -- Monitore Leittechnik,4512.05954,4228.785426,1934.737565,1709.670714,12385.25324
VDV,T,"T -- Tragsysteme, Umschließungen",TD,TD -- Bedien und Anzeigeeinheiten,TD03,"TD03 -- Fahr-/Bremsschalter --> wird gelöscht, bitte auf GC02 umcodieren",5144.022933,3863.98085,1755.769034,2333.963026,13097.73584
VDV,T,"T -- Tragsysteme, Umschließungen",TE,TE -- Elektronische Aufbausysteme,TE01,TE01 -- Elektronische Aufbausysteme,4206.831352,6098.326891,2175.160477,1534.07608,14014.3948
VDV,U,U -- elektrische Leitungsverlegung,UA,UA -- Elektrische Leitungsverlegung,UA00,UA00 -- Elektrische Leitungsverlegung,5093.933241,3748.040302,2364.135549,1640.170856,12846.27995
VDV,U,U -- elektrische Leitungsverlegung,UA,UA -- Elektrische Leitungsverlegung,UA01,UA01 -- Kabelbäume,5169.375195,4009.50675,1898.807185,1545.297545,12622.98667
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB01,UB01 -- Hochspannungskabel,4542.0482,5413.165446,1914.445829,1531.121907,13400.78138
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB02,UB02 -- Hochspannungsstecker Kabelendverschluß,4078.499495,4944.87563,1968.205715,1558.631762,12550.2126
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB03,UB03 -- Übergangskabel (außer Hochspannung),4069.712611,5189.335208,1728.961659,1621.033157,12609.04263
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB04,UB04 -- Klemmleisten + div. Teile,4587.427762,5252.60301,1621.871798,2192.014942,13653.91751
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB05,UB05 -- Motorkabel,4545.830584,4851.709561,1798.061722,1917.303332,13112.9052
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB06,UB06 -- Erdungsseile vorkonvektioniert,4002.841754,5706.68593,1961.48988,1768.127072,13439.14464
VDV,U,U -- elektrische Leitungsverlegung,UB,"UB -- Kabel, Leitungen und Schienen",UB07,UB07 -- Kabel (Meterware),5468.037329,4773.124838,1708.702408,2153.136601,14103.00118
VDV,U,U -- elektrische Leitungsverlegung,UC,UC -- Bezeichnungs- und Anschlussmaterial,UC01,UC01 -- Bezeichnungs- und Anschlussmaterial,4139.772913,4705.352222,2157.638037,1588.700111,12591.46328
VDV,U,U -- elektrische Leitungsverlegung,UD,UD -- Verbindungsmaterial,UD01,UD01 -- Verbindungsmaterial,4319.051583,5624.571254,1821.627083,1857.878132,13623.12805
VDV,U,U -- elektrische Leitungsverlegung,UE,UE -- Durchführungen,UE01,UE01 -- Durchführungen,3972.95918,4798.900935,2023.112736,1418.78593,12213.75878
VDV,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF01,"UF01 -- Leitungskanäle, -rohre, -schläuche",5087.218314,4117.089302,1751.908289,1905.380069,12861.59597
VDV,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF02,"UF02 -- Schütze, Automaten, Sicherungen, el. Bauelemente",4769.000855,4186.232604,1833.700864,1621.357337,12410.29166
VDV,U,U -- elektrische Leitungsverlegung,UF,"UF -- Leitungskanäle, -rohre, -schläuche",UF03,UF03 -- Kabelkanal/Unterflurkanal,-13699.38291,-12983.4639,4483.726006,4835.34139,-17363.77942
Pfalznetz,B,B -- Fahrzeugkasten,BA,BA -- Fahrzeugkasten,BA01,BA01 -- Wagenkastenrohbau Stahl,4625.628951,5212.785831,2327.663779,1732.181198,13898.25976
Pfalznetz,B,B -- Fahrzeugkasten,BA,BA -- Fahrzeugkasten,BA02,BA02 -- Wagenkastenrohbau Aluminium,5234.437208,3743.74043,2141.040633,1987.583754,13106.80202
Pfalznetz,B,B -- Fahrzeugkasten,BB,BB -- Untergestell,BB01,BB01 -- Untergestell,4612.862912,4841.880735,2109.213556,2147.654277,13711.61148
Pfalznetz,B,B -- Fahrzeugkasten,BC,BC -- Längswände,BC01,BC01 -- Längswände,4558.062158,5844.1978,1821.480288,2503.783209,14727.52346
Pfalznetz,B,B -- Fahrzeugkasten,BD,BD -- Dach,BD01,BD01 -- Dach,4601.084845,5275.029826,1857.604935,1780.663317,13514.38292
Pfalznetz,B,B -- Fahrzeugkasten,BE,BE -- Fahrzeugkopf,BE01,BE01 -- Bugmaske / Frontkabine / Fahrzeugkopf,4820.038201,5070.616261,1776.771644,1953.497268,13620.92337
Pfalznetz,B,B -- Fahrzeugkasten,BE,BE -- Fahrzeugkopf,BE02,BE02 -- Crashelemente / Crashmodule,3832.762542,5246.313213,1788.323524,1954.881003,12822.28028
Pfalznetz,B,B -- Fahrzeugkasten,BF,BF -- Stimwände,BF01,BF01 -- Stimwände,5006.059659,4362.591606,2143.358655,1865.01677,13377.02669
Pfalznetz,B,B -- Fahrzeugkasten,BG,"BG -- Anschweißteile, Anbauteile",BG01,"BG01 -- Anschweißteile, Anbauteile",4263.380772,4829.755683,2206.829574,1899.861122,13199.82715
Pfalznetz,B,B -- Fahrzeugkasten,BH,BH -- Zwischendecke,BH01,BH01 -- Zwischendecke,4575.254906,4186.617705,1970.080603,2123.659282,12855.6125
Pfalznetz,B,B -- Fahrzeugkasten,BJ,BJ -- Zwischenwände,BJ01,BJ01 -- Zwischenwände,5422.884981,4888.760641,2367.008713,1663.981844,14342.63618
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA01,CA01 -- Schließsystem,5108.385278,3445.654405,2540.679376,1749.855759,12844.57482
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA02,CA02 -- Rollos,4762.467403,5637.308141,1633.756693,2141.707456,14175.23969
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA03,CA03 -- Schottkasten & Schottbleche,4108.161323,4924.57897,1880.349297,2097.616106,13010.7057
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA04,CA04 -- Steckerkiste,5006.331327,4202.861444,2437.249718,1876.370835,13522.81332
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA05,CA05 -- Nutensteine spezial,4268.295162,4362.695269,2077.249447,1814.519338,12522.75922
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA06,CA06 -- Schrauben und Normteile,4048.399623,5785.722541,2333.469492,1689.046527,13856.63818
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA07,CA07 -- C-Schienen,4246.652793,5578.63808,2144.041106,2137.688671,14107.02065
Pfalznetz,C,C -- Fahrzeugausbau,CA,CA -- Fahrzeugausbau,CA08,"CA08 -- Befestigungskonsole, thermische Distanzhalter (Kunststoff)",3926.086799,5187.712944,1855.477449,1833.70554,12802.98273
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB01,"CB01 -- Fenster Fahrerstand, Front & gerundete Eckeinheiten",5638.786765,4071.627552,1677.809554,2050.171854,13438.39573
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB02,CB02 -- Seitenscheiben FGR,4479.408457,4409.434738,2028.719987,1745.668404,12663.23159
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB03,CB03 -- Seitenscheiben FST,4268.061919,5733.309271,1889.775793,2401.704256,14292.85124
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB04,CB04 -- GFK-Fensterprofile,5059.474969,4306.593885,1892.771319,1783.05809,13041.89826
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB05,CB05 -- Kratzschutzfolie Fenster FGR,5728.199355,4702.0163,1436.384781,2134.908469,14001.5089
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB06,CB06 -- Frontscheibe,4633.460712,4174.417057,2144.985735,1528.945115,12481.80862
Pfalznetz,C,C -- Fahrzeugausbau,CB,CB -- Fenster,CB07,CB07 -- Fenstergummi,4475.160538,5245.170244,2010.913042,1883.214457,13614.45828
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC01,CC01 -- Fußbodenplatten FST (inkl. Heizung),5171.966585,4116.694146,1627.930219,1940.43029,12857.02124
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC02,CC02 -- Fußbodenplatten FGR,4748.693019,5005.020107,1906.317056,1875.741102,13535.77128
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC03,CC03 -- Fußbodenunterbau,4684.275967,5518.345981,2046.346278,1932.82914,14181.79737
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC04,CC04 -- Fußbodenbelag,4466.282545,5172.739858,1500.517307,2136.389388,13275.9291
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC05,CC05 -- Treppe / Doppelstock,4555.120521,5551.866006,1830.367965,1905.038149,13842.39264
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC06,"CC06 -- Fußboden, Bodenprofil",4904.168618,4545.271279,1774.280725,2425.336573,13649.05719
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC07,"CC07 -- Fußboden, Gummilager",6085.584973,4144.790515,2260.108185,1650.235702,14140.71937
Pfalznetz,C,C -- Fahrzeugausbau,CC,CC -- Fußboden,CC08,"CC08 -- Fussboden, Gussteil",5048.436781,5134.795376,2023.38698,1709.086547,13915.70568
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD01,CD01 -- Innenverkleidung FST (GFK),3989.891297,4628.822942,2373.591352,1899.858818,12892.16441
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD02,CD02 -- Fahrerstandsverkleidung Blech,4645.572075,4088.558751,1864.475985,2142.687017,12741.29383
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD03,CD03 -- Seitenwandverkleidung FGR,4931.586072,5178.099128,1793.678892,1904.010768,13807.37486
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD04,CD04 -- Seitenwandverkleidung FGR (Fenster- und Heizungsverkleidung),3596.403469,5379.477226,1959.676985,2048.829119,12984.3868
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD05,CD05 -- Seitenwand + Heizungsverkleidungen,4974.473999,4940.611153,1820.393382,1879.854221,13615.33276
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD06,CD06 -- Türsäulen-/ Türvoutenverkleidung GFK,5243.130805,4541.907317,2059.676236,2066.545367,13911.25973
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD07,CD07 -- Türsäulen-/ Türvoutenverkleidung Blech,4144.372945,4865.749556,2193.131411,1818.386603,13021.64051
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD08,CD08 -- Treppenverkleidung,4472.864184,5781.176428,2136.428483,1861.039268,14251.50836
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD09,CD09 -- Loungeverkleidung,4035.187644,5176.311192,2445.795099,1672.792137,13330.08607
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD10,CD10 -- Übergangsverkleidung,4983.555226,3970.584911,1933.938331,1822.289016,12710.36748
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD11,CD11 -- Innendecke FGR (inkl. Luftkanäle / Stoffkanal PKO),5064.478538,3544.644157,1866.141764,1738.164541,12213.429
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD12,CD12 -- Innendecke FST,4283.308502,4530.843242,1959.499893,1668.120872,12441.77251
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD13,CD13 -- Decke Treppenbereich,4878.344988,4476.301639,1737.975623,2379.154388,13471.77664
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD14,CD14 -- Decke Maschinenraum,6052.636568,4200.77017,2441.524644,1637.44204,14332.37342
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD15,CD15 -- Maschinenraum EMU - Einbaurahmen / Gerippe,4579.134937,4191.911255,1563.077203,2226.276935,12560.40033
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD16,CD16 -- Maschinenraumverkleidung,4544.526997,5307.191418,1677.335684,2348.667824,13877.72192
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD17,CD17 -- Maschinenraum EMU Brandschutz,4666.203504,5473.85883,1981.256686,2228.686726,14350.00574
Pfalznetz,C,C -- Fahrzeugausbau,CD,CD -- Innenverkleidung,CD18,CD18 -- Stirnwandverkleidung / Portalsäulenverkleidung (Übergangsverkleidung),4808.367725,4572.927163,1885.634087,2144.238382,13411.16736
