Project,DIN_Ebene1,DIN_Ebene1_Beschreibung,DIN_Ebene2,DIN_Ebene2_Beschreibung,DIN_Ebene3,DIN_E3_Beschreibung,prav_Personalkosten,prav_Materialkosten,korr_Personalkosten,korr_Materialkosten,Gesamtkosten
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GA,GA -- Steuerungsanlage für Fahrbetrieb,GA03,GA03 -- Zentraleinheit,4645.112236,5658.948833,1844.390921,2303.58646,14452.03845
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GB,GB -- Steuerung für Energiezuführung,GB01,GB01 -- Steuerung für Energiezuführung,4143.560649,6003.080417,2252.765338,1992.146356,14391.55276
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC01,GC01 -- Steuerung für Fahren und Bremsen,4677.238102,4216.860127,2099.587072,2184.982978,13178.66828
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GC,GC -- Steuerung für Fahren und Bremsen,GC02,GC02 -- Fahr-/Bremsschalter (FBS),5264.041253,4959.710775,1906.78321,2123.359069,14253.89431
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GD,GD -- Steuerung für Energieerzeugung,GD01,GD01 -- Steuerung für Energieerzeugung,5383.549656,4279.733653,1602.068469,2095.98883,13361.34061
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GE,GE -- Systemerfassung,GE01,GE01 -- Systemerfassung,5129.70963,4413.99117,2191.805999,1527.067679,13262.57448
Pfalznetz,G,G -- Steuerungsanlage für Fahrbetrieb,GF,GF -- Steuerung für Energiespeicherung,GF01,GF01 -- Steuerung für Energiespeicherung,5754.831606,4142.023403,1634.554191,1920.656506,13452.0657
Pfalznetz,H,H -- Hilfsbetriebsanlage,HA,HA -- Hilfsbetriebsanlage,HA01,HA01 -- Hilfsbetriebsanlage,4408.19687,5708.841175,1872.880117,2050.165235,14040.0834
Pfalznetz,H,H -- Hilfsbetriebsanlage,HB,HB -- Umformereinrichtung,HB01,HB01 -- Bordnetzumrichter / Hilfsbetriebeumrichter,4565.072047,4682.023422,1926.586542,2363.127863,13536.80987
Pfalznetz,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC01,HC01 -- Batterieladegerät Bordnetz,4966.926845,4455.783195,1784.688223,1901.919051,13109.31731
Pfalznetz,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC02,HC02 -- Batterie Bordnetz (inkl. Kiste),5191.190815,4647.634982,2097.452678,1454.779003,13391.05748
Pfalznetz,H,H -- Hilfsbetriebsanlage,HC,HC -- Batterieeinrichtung,HC03,"HC03 -- Batteriecontainer --> wird gelöscht, auf TB03 umcodieren",4829.418137,4104.352097,2271.236484,1650.114711,12855.12143
Pfalznetz,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD01,HD01 -- Hilfsbetriebe Trenntrafos,5060.75468,5141.813728,2131.847446,1542.624588,13877.04044
Pfalznetz,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD02,HD02 -- Steckdosen,4061.095963,4675.39364,1823.807609,2208.266611,12768.56382
Pfalznetz,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD03,HD03 -- Transformator,3651.367027,5165.575138,1957.23782,1609.437246,12383.61723
Pfalznetz,H,H -- Hilfsbetriebsanlage,HD,HD -- Bordnetz,HD04,HD04 -- Trenntrafokonsole,3845.892521,5116.212168,1914.341054,2070.409643,12946.85539
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE01,HE01 -- Stromrichter Wasserkühler (& Wasserpumpe),5006.356626,4869.740978,2133.140294,1764.210559,13773.44846
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE02,HE02 -- Ölkühler (& Ölpumpe),4041.401459,5373.359756,1944.533823,2122.878517,13482.17356
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE03,HE03 -- Fahrmotorlüfter,3946.764976,4837.341355,1826.861545,1839.183972,12450.15185
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE04,HE04 -- Transformatorkühler,4129.092398,6024.319737,1848.604852,2397.083032,14399.10002
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE05,HE05 -- Kühlleitung Antriebskühlung,5981.368104,4380.057423,1789.668629,1979.621302,14130.71546
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE06,"HE06 -- Wellschlauch, Metallschlauch, Ringwellschlauch",5981.458468,4194.798205,2304.776331,1731.772812,14212.80582
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE07,HE07 -- Wärmetauscher,4428.806393,4638.520573,1621.800529,1978.037981,12667.16548
Pfalznetz,H,H -- Hilfsbetriebsanlage,HE,HE -- Kühlung für Energie und Antriebsanlage,HE08,HE08 -- Kühlturm,3951.294686,5275.516237,1831.153053,2000.616048,13058.58002
Pfalznetz,H,H -- Hilfsbetriebsanlage,HF,HF -- Notstromerzeugungseinrichtungen,HF01,HF01 -- Notstromerzeugungseinrichtungen,4736.909527,4874.806468,2344.27792,1629.993169,13585.98708
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA00,JA00 -- Überwachungs- und Sicherheitseinrichtungen (SW),5036.546365,5400.481837,2112.731184,2083.043455,14632.80284
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA01,JA01 -- Hardware für Diagnosesystem,5585.10157,4549.25408,1665.695573,2441.708678,14241.7599
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JA,JA -- Überwachungs- und Sicherheitseinrichtungen,JA02,JA02 -- Person Detection Assistant,4140.350478,6004.607886,1727.553774,2010.400896,13882.91303
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JB,JB -- Mess- und Schutzeinrichtungen,JB01,JB01 -- Mess- und Schutzeinrichtungen,5189.673029,3885.404922,1452.105597,2102.187553,12629.3711
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC01,JC01 -- Störstrommonitor,4142.242554,5381.991385,1881.41991,1831.373111,13237.02696
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC02,JC02 -- Messgeräte (Drehzahlgeber),3794.575961,5278.162998,2433.264861,1881.809415,13387.81324
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC03,JC03 -- Brandmeldeanlage / Rauchmeldeanlage,4799.176657,5189.446906,2117.76961,2094.675266,14201.06844
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC04,JC04 -- Redbox / Fahrtenschreiber,5244.523063,4832.894292,2116.700479,2175.37511,14369.49294
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC05,JC05 -- MMI,4310.478503,5830.451198,1592.804576,2071.868895,13805.60317
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC06,JC06 -- Zugsicherungseinrichtung PZB90,4885.291008,4810.552196,1700.734302,2269.080053,13665.65756
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JC,"JC -- Melden, Registrieren, Anzeigen",JC07,JC07 -- Diagnoserechner (VBOX oder Moxa) ,5316.744578,3686.198679,1874.402394,1884.712358,12762.05801
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD01,JD01 -- Sicherheitseinrichtungen CTSM (Fahrsperre),5529.823653,4476.740761,1930.19652,2102.13073,14038.89166
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD02,JD02 -- Vorrüstung CBTC,4507.461078,4351.185846,2347.806142,1948.189036,13154.6421
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD03,"JD03 -- Typhon, Signalhorn, Makrofon",4496.823785,5722.436108,2380.496598,1924.058286,14523.81478
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JD,JD -- Sicherheitseinrichtungen,JD04,JD04 -- Brandlöschanlage,5225.350169,3958.983147,2175.175628,1538.364865,12897.87381
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JE,JE -- Datenübertragungseinrichtungen,JE01,JE01 -- eBuLa / el. Buchfahrplan (Hardware),4537.85724,5847.970962,2255.476527,1938.911389,14580.21612
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JF,JF -- Kommunikationseinrichtungen,JF01,JF01 -- Zugbahnfunk/Betriebsfunk,4961.053813,4557.214068,1649.239061,2021.361434,13188.86838
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG01,"JG01 -- Scheibenwischer inkl. Motor, Wischerblätter und Steuerung",3624.401888,5158.498307,1817.782231,2238.22166,12838.90409
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG02,JG02 -- CCTV Videoüberwachungsanlage außen,4778.918853,4655.370984,1742.394192,2399.179084,13575.86311
Pfalznetz,J,J -- Überwachungs und Sicherheitseinrichtungen,JG,JG -- zusätzliche Ausstattungen,JG03,JG03 -- CCTV Videoüberwachungsanlage innen,3701.871235,5051.763464,1617.123094,2287.068684,12657.82648
Pfalznetz,K,K -- Beleuchtung,KA,KA -- Beleuchtung,KA01,KA01 -- Beleuchtung,6074.678752,4221.893416,2420.669085,1899.312857,14616.55411
Pfalznetz,K,K -- Beleuchtung,KB,KB -- Außenbeleuchtungseinrichtungen,KB01,"KB01 -- Außenbeleuchtung (Scheinwerfer, Spitzenlicht, inkl. Steuerung)",5281.546554,5030.862271,2299.392633,1800.248549,14412.05001
Pfalznetz,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC01,KC01 -- Innenbeleuchtungseinrichtungen,3906.021318,4729.377368,2071.044849,1699.052195,12405.49573
Pfalznetz,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC02,KC02 -- Signalleuchte für Tür,4917.021095,5140.124625,1666.091353,2370.067867,14093.30494
Pfalznetz,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC03,KC03 -- Innenbeleuchtung FGR,3957.196893,5459.901526,1832.200989,2412.31106,13661.61047
Pfalznetz,K,K -- Beleuchtung,KC,KC -- Innenbeleuchtungseinrichtungen,KC04,KC04 -- Innenbeleuchtung FST,4213.120055,6191.139132,1657.013794,2432.747094,14494.02008
Pfalznetz,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA01,LA01 -- Klimagerät / Heizungsgerät FGR (mit / ohne Propan),5029.964652,4560.177278,1962.645262,2339.326974,13892.11417
Pfalznetz,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA02,LA02 -- Klimagerät / Heizungsgerät FST (mit / ohne Propan),4591.193767,5699.031406,1829.265785,2266.644452,14386.13541
Pfalznetz,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA03,LA03 -- Fußbodenheizung FST ,4527.435875,4943.074738,1888.04231,1847.433516,13205.98644
Pfalznetz,L,L -- Klimatisierung,LA,LA -- Klimatisierung,LA04,LA04 -- Fußbodenheizung FGR ,4616.961306,5742.165469,2277.046828,2030.66727,14666.84087
Pfalznetz,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB01,LB01 -- Klima Ansaugung,5509.428495,4020.466801,2272.521098,1789.797646,13592.21404
Pfalznetz,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB02,LB02 -- Klima Entlüftung,4682.018275,5128.353112,2413.0998,1876.750223,14100.22141
Pfalznetz,L,L -- Klimatisierung,LB,"LB -- Ansaugung, Entlüftung",LB03,LB03 -- Luftkanalsystem FST (Stoffkanäle PKO),5396.270349,4527.904845,2374.215154,1865.116286,14163.50663
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC01,LC01 -- Heizlüfter (Einstieg / FST / Sonstige),4202.874998,4363.466489,2314.201615,1718.339799,12598.8829
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC02,LC02 -- Klimakanäle (FST),5167.907502,4665.129671,2148.312029,1627.221345,13608.57055
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC03,LC03 -- Klimakanäle (FGR),4568.578143,4223.962145,2182.419981,1939.909123,12914.86939
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC04,LC04 -- Luftbehandlungsgerät FGR incl. Sensoren,5386.646588,4018.342294,2302.634251,1640.944832,13348.56797
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC05,LC05 -- Türpfostenheizgerät,3868.700824,5123.551872,1969.338659,1995.037791,12956.62914
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC06,LC06 -- Seitenwandheizung,4216.903298,5948.036153,2028.031881,1901.017176,14093.98851
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC07,LC07 -- Abdeckung Konvektionsheizung (FGR),4592.473338,4026.922926,1700.321857,2357.327211,12677.04533
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC08,LC08 -- Konvektionsheizung FGR,4767.686558,4639.314314,2132.636832,1762.333566,13301.97127
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC09,LC09 -- Fußpodest beheizt,4146.744755,4831.267002,2423.443559,1885.691391,13287.14671
Pfalznetz,L,L -- Klimatisierung,LC,LC -- Aufbereitung,LC10,LC10 -- Ausblaskasten Untersitz,4409.028483,4794.234928,1636.699167,2018.242252,12858.20483
Pfalznetz,L,L -- Klimatisierung,LD,LD -- Verteilung,LD01,LD01 -- Verteilung,4138.301435,4666.996251,1869.265118,2077.94532,12752.50812
Pfalznetz,L,L -- Klimatisierung,LD,LD -- Verteilung,LD02,LD02 -- Luftkanalsystem Tür-/Portalsäulen (Stoffkanäle PKO),5704.940692,4573.263359,1890.973625,2341.929613,14511.10729
Pfalznetz,L,L -- Klimatisierung,LD,LD -- Verteilung,LD03,LD03 -- Luftkanalsystem Decke (Stoffkanäle PKO) - sofern nicht in Innendecke,5127.004065,4498.633853,1767.420241,2043.63172,13436.68988
Pfalznetz,L,L -- Klimatisierung,LD,LD -- Verteilung,LD04,LD04 -- Luftverteilerbox an Klimaanlage,4295.395746,5146.190128,1798.721214,2042.573674,13282.88076
Pfalznetz,L,L -- Klimatisierung,LD,LD -- Verteilung,LD05,LD05 -- Luftkanäle für Stromrichter-/Trafokühlung,5269.842213,3870.213513,1819.044895,1748.242825,12707.34345
Pfalznetz,L,L -- Klimatisierung,LE,LE -- Regelung,LE01,LE01 -- Regelung,4233.54084,6144.560552,2195.274514,1470.989226,14044.36513
Pfalznetz,M,M -- Nebenbetriebsanlage,MA,MA -- Nebenbetriebsanlage,MA01,MA01 -- Nebenbetriebsanlage,4995.312942,4556.255156,2216.07374,1766.018753,13533.66059
Pfalznetz,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB01,MB01 -- Sandungsanlage (inkl. Sandkasten),5213.822968,3510.60852,1635.395157,2149.352888,12509.17953
Pfalznetz,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB02,MB02 -- Sandbehälter,4329.983694,5572.831047,1926.213953,2104.837398,13933.86609
Pfalznetz,M,M -- Nebenbetriebsanlage,MB,MB -- Sanden,MB03,MB03 -- Sandmodul inkl. Auslegung,5056.661009,3735.874742,2524.678917,1693.041308,13010.25598
Pfalznetz,M,M -- Nebenbetriebsanlage,MC,MC -- Schmiereinrichtung,MC01,MC01 -- Spurkranzschmieranlage,3915.872323,5218.372601,1997.919,2277.260357,13409.42428
Pfalznetz,M,M -- Nebenbetriebsanlage,MD,MD -- Weichensteuerung,MD01,MD01 -- Weichensteuerung,4942.329836,4715.888811,1904.88225,1889.703073,13452.80397
Pfalznetz,M,M -- Nebenbetriebsanlage,ME,ME -- Fahrausweiseinrichtungen,ME01,ME01 -- Fahrscheineinrichtungen,4457.55849,5837.576354,1942.727562,1701.954498,13939.8169
Pfalznetz,M,M -- Nebenbetriebsanlage,MF,MF -- Fahrgastzähleinrichtung,MF01,MF01 -- Automatische Fahrgastzähleinrichtung (AFZ),4851.000963,4885.570054,2085.482931,2208.785923,14030.83987
Pfalznetz,N,"N -- Türen, Einstiege",,"NA -- Türen, Einstiege",NA01,"NA01 -- Türen, Einstiege",5834.815059,4432.335847,2212.550342,1727.872815,14207.57406
Pfalznetz,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB01,NB01 -- Außentüren FGR,5340.458491,4613.76497,2112.260886,1825.975778,13892.46013
Pfalznetz,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB02,NB02 -- Außentüren FST,4912.228053,4701.21836,1477.004693,2167.499332,13257.95044
Pfalznetz,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB03,NB03 -- Lichtgitter,4583.251992,5240.101967,1995.231353,1966.643764,13785.22908
Pfalznetz,N,"N -- Türen, Einstiege",NB,NB -- Außentüren,NB04,NB04 -- Fronttür,4902.06771,5003.650701,2213.084247,2066.660507,14185.46316
Pfalznetz,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC01,NC01 -- Innentüren,5648.327303,4106.112794,2010.332666,2282.622147,14047.39491
Pfalznetz,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC02,NC02 -- Innentür Übergang,5503.367429,3684.690032,1864.059382,2055.34597,13107.46281
Pfalznetz,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC03,NC03 -- Innentür Abteil (1. Klasse),4570.369986,4344.038069,2047.234072,1573.772156,12535.41428
Pfalznetz,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC04,NC04 -- Innentür Evakuierung (Rauchschutz),5078.995412,4215.583647,2165.169622,1628.192172,13087.94085
Pfalznetz,N,"N -- Türen, Einstiege",NC,NC -- Innentüren,NC05,NC05 -- Innentür FST - FGR / Maschinenraum,3617.269583,5167.714034,1891.14245,1862.917579,12539.04365
Pfalznetz,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND01,ND01 -- Schiebetritt,5537.426567,4778.568915,1929.473829,1872.51986,14117.98917
Pfalznetz,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND02,ND02 -- Spaltüberbrückung,4906.924528,3823.069896,1736.497216,2331.927935,12798.41957
Pfalznetz,N,"N -- Türen, Einstiege",ND,"ND -- Einstiege, Aufstiege (nicht innen)",ND03,"ND03 -- Trittleiste, Einstieg",4726.228264,4756.218244,2218.660086,1687.539525,13388.64612
Pfalznetz,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE01,NE01 -- Faltrampe,4322.429531,5057.499711,1988.260476,1982.556078,13350.7458
Pfalznetz,N,"N -- Türen, Einstiege",NE,NE -- Behinderteneinstiege,NE02,NE02 -- Hublift,4625.544258,4084.899465,2240.922793,1540.022728,12491.38924
Pfalznetz,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA00,PA00 -- Informationseinrichtungen (SW),5998.79291,4003.285578,1946.538017,1602.790975,13551.40748
Pfalznetz,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA01,"PA01 -- Antennen Funk (GSM, GPS)",4829.210678,3861.641655,1791.224813,1864.681984,12346.75913
Pfalznetz,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA02,"PA02 -- FIS ELA Komponenten, außer GSM, Video, Sitzplatzreservierung, Anzeigen",5542.480722,3779.356328,2038.599508,2271.041105,13631.47766
Pfalznetz,P,P -- Informationseinrichtungen,PA,PA -- Informationseinrichtungen,PA03,PA03 -- GSM Funkmodem,3867.547779,5393.740792,2183.251546,1743.892149,13188.43227
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB01,PB01 -- FIS / ELA Anzeigen ,4489.473249,4774.510128,1959.709921,1778.716189,13002.40949
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB02,PB02 -- Sitzplatzreservierung,5099.636987,3766.238949,2230.742175,1802.270687,12898.8888
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB03,PB03 -- Außenanzeigen FIS,4756.182578,4833.043565,1825.980958,1958.760364,13373.96746
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB04,PB04 -- Innenanzeigen FIS ,3890.988341,4760.52604,1648.831026,2332.295294,12632.6407
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB05,PB05 -- FIS ELA STAMA ,4474.429147,4440.752309,2446.582412,1868.627129,13230.391
Pfalznetz,P,P -- Informationseinrichtungen,PB,PB -- optische Informationseinrichtungen,PB06,PB06 -- FIS Bordrechner,5089.732301,4554.87416,2174.158029,2062.891186,13881.65568
Pfalznetz,P,P -- Informationseinrichtungen,PC,PC -- optische Informationselemente,PC01,PC01 -- Piktogramme (innen & außen),5158.178613,4071.45898,1889.774168,1960.86541,13080.27717
Pfalznetz,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD01,PD01 -- Fahrzeugrouter,4342.798113,4432.460052,1740.535921,2249.665313,12765.4594
Pfalznetz,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD02,PD02 -- TFT-Bildschirme,5460.883183,3709.552707,1829.849244,2209.714511,13209.99964
Pfalznetz,P,P -- Informationseinrichtungen,PD,PD -- Unterhaltung,PD03,PD03 -- Passenger WLAN,4964.888602,5348.49907,2092.05652,1773.596733,14179.04093
Pfalznetz,P,P -- Informationseinrichtungen,PE,PE -- Werbung,PE01,PE01 -- Werbung,4975.280364,5343.271605,1698.425302,2195.220138,14212.19741
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF01,PF01 -- akustische Informationseinrichtungen (Horn),3860.754889,4909.650037,1681.496871,2476.354033,12928.25583
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF02,PF02 -- akustische Informationseinrichtungen (ELA),5751.760443,3924.567344,1886.921109,1721.201132,13284.45003
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF03,PF03 -- ELA AIU Sprechstellen (Audio Intercommunication Unit),4826.471679,5195.721173,1547.775229,2132.401198,13702.36928
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF04,PF04 -- ELA Mikrofone,4626.471912,5237.161404,2011.645705,1597.100643,13472.37967
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF05,PF05 -- ELA Fahrerstandslautsprecher,4394.484427,4171.756408,1608.561298,2203.099053,12377.90119
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF06,PF06 -- ELA Lautsprecher (innen),5015.887073,4641.342022,1836.567439,2451.688272,13945.48481
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF07,PF07 -- ELA Lautsprecher (außen),5287.804854,4008.16822,1787.268225,2170.285069,13253.52637
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF08,PF08 -- ELA ACU (Audio Car Unit),5810.950284,4068.038907,2416.325363,1802.92317,14098.23772
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF09,PF09 -- ELA ADU (Audio Driver Unit),4765.799935,5657.93669,2257.592972,1938.911941,14620.24154
Pfalznetz,P,P -- Informationseinrichtungen,PF,PF -- akustische Informationseinrichtungen,PF10,PF10 -- HMI FIS,5994.410756,4257.602217,1729.616156,2117.203762,14098.83289
Pfalznetz,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA01,QA01 -- Pneumatik / Hydraulik,3539.571623,5285.048523,2071.970291,1710.756399,12607.34684
Pfalznetz,Q,Q -- Pneumatik / Hydraulik,QA,QA -- Pneumatik / Hydraulik,QA02,QA02 -- Luftkompressor inkl. Trockner / Drucklufterzeugung ,4967.686278,4033.235848,2191.437409,2061.247211,13253.60675
Pfalznetz,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB01,QB01 -- Erzeugung,5214.272822,4798.175823,1607.499536,2053.826336,13673.77452
Pfalznetz,Q,Q -- Pneumatik / Hydraulik,QB,QB -- Erzeugung,QB02,QB02 -- Pneumatik - Druckluftversorgung Montagerahmen,6022.169236,4168.465711,1540.657465,2130.253553,13861.54596
